0.00000000,0.00000000,0.00000000,0.00000000
0.00392200,0.00392200,0.00392200,0.00000000
0.00784300,0.00784300,0.00784300,0.57735026
0.01176500,0.01176500,0.01176500,0.81649661
0.01568600,0.01568600,0.01568600,1.00000000
0.01960800,0.01960800,0.01960800,1.00000000
0.02352900,0.02352900,0.02352900,1.00000000
0.02745100,0.02745100,0.02745100,1.00000000
0.03137300,0.03137300,0.03137300,1.00000000
0.03529400,0.03529400,0.03529400,1.00000000
0.03921600,0.03921600,0.03921600,1.00000000
0.04313700,0.04313700,0.04313700,1.00000000
0.04705900,0.04705900,0.04705900,1.00000000
0.05098000,0.05098000,0.05098000,1.00000000
0.05490200,0.05490200,0.05490200,1.00000000
0.05882400,0.05882400,0.05882400,1.00000000
0.06274500,0.06274500,0.06274500,1.00000000
0.06666700,0.06666700,0.06666700,1.00000000
0.07058800,0.07058800,0.07058800,1.00000000
0.07451000,0.07451000,0.07451000,1.00000000
0.07843100,0.07843100,0.07843100,1.00000000
0.08235300,0.08235300,0.08235300,1.00000000
0.08627500,0.08627500,0.08627500,1.00000000
0.09019600,0.09019600,0.09019600,1.00000000
0.09411800,0.09411800,0.09411800,1.00000000
0.09803900,0.09803900,0.09803900,1.00000000
0.10196100,0.10196100,0.10196100,1.00000000
0.10588200,0.10588200,0.10588200,1.00000000
0.10980400,0.10980400,0.10980400,1.00000000
0.11372500,0.11372500,0.11372500,1.00000000
0.11764700,0.11764700,0.11764700,1.00000000
0.12156900,0.12156900,0.12156900,1.00000000
0.12548999,0.12548999,0.12548999,1.00000000
0.12941200,0.12941200,0.12941200,1.00000000
0.13333300,0.13333300,0.13333300,1.00000000
0.13725500,0.13725500,0.13725500,1.00000000
0.14117600,0.14117600,0.14117600,1.00000000
0.14509800,0.14509800,0.14509800,1.00000000
0.14902000,0.14902000,0.14902000,1.00000000
0.15294100,0.15294100,0.15294100,1.00000000
0.15686300,0.15686300,0.15686300,1.00000000
0.16078401,0.16078401,0.16078401,1.00000000
0.16470601,0.16470601,0.16470601,1.00000000
0.16862699,0.16862699,0.16862699,1.00000000
0.17254899,0.17254899,0.17254899,1.00000000
0.17647099,0.17647099,0.17647099,1.00000000
0.18039200,0.18039200,0.18039200,1.00000000
0.18431400,0.18431400,0.18431400,1.00000000
0.18823500,0.18823500,0.18823500,1.00000000
0.19215700,0.19215700,0.19215700,1.00000000
0.19607800,0.19607800,0.19607800,1.00000000
0.20000000,0.20000000,0.20000000,1.00000000
